sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
RR034H_317_HeLaa_S318,1896170,"",Burkholderiales bacterium 68-12,,0,0,-100,5,4.848137,6.2763278
RR034H_317_HeLaa_S318,1909294,"",Rhizobiales bacterium,,0,0,-100,5,4.848137,100
RR034H_317_HeLaa_S318,1912216,Cutibacterium,Cutibacterium,,42,40.7243504,0.0531242,39,37.8154683,0.7495818
RR034H_317_HeLaa_S318,1913988,"",Alphaproteobacteria bacterium,,0,0,-100,1,0.9696274,100
RR034H_317_HeLaa_S318,1914471,Sulfuritortus,Sulfuritortus calidifontis,,1,0.9696274,100,0,0,-100
RR034H_317_HeLaa_S318,1914541,Rhizobium,Rhizobium sp. Y9,,2,1.9392548,100,0,0,-100
RR034H_317_HeLaa_S318,1920191,Delftia,Delftia sp. HK171,,399,386.8813292,23.2880547,21,20.3621752,34.9683825
RR034H_317_HeLaa_S318,1938335,Sulfuritortus,Sulfuritortus,,1,0.9696274,100,0,0,-100
RR034H_317_HeLaa_S318,1970576,"",Sphingobacteriia bacterium 35-40-8,,0,0,-100,7,6.7873917,100
RR034H_317_HeLaa_S318,1977087,"",Proteobacteria bacterium,,0,0,-100,7,6.7873917,100
RR034H_317_HeLaa_S318,1978762,"",Proteobacteria bacterium ST_bin14,,0,0,-100,8,7.7570191,21.2615435
RR034H_317_HeLaa_S318,1979527,Corynebacterium,Corynebacterium kefirresidentii,,0,0,-100,6,5.8177643,5.4755897
RR034H_317_HeLaa_S318,1985172,Sphingomonas,Sphingomonas sp. IBVSS2,,0,0,-100,6,5.8177643,-0.0082094
RR034H_317_HeLaa_S318,2004485,Acidovorax,Acidovorax kalamii,,0,0,-100,3,2.9088822,100
RR034H_317_HeLaa_S318,2015559,Bradyrhizobium,Bradyrhizobium sp. PARBB1,,0,0,-100,3,2.9088822,100
RR034H_317_HeLaa_S318,2035215,"",Burkholderiales bacterium 23,,0,0,-100,8,7.7570191,100
RR034H_317_HeLaa_S318,2035216,Delftia,Delftia sp. 60,,0,0,-100,19,18.4229204,100
RR034H_317_HeLaa_S318,2056841,Pelomonas,Pelomonas sp. HMWF004,,0,0,-100,6,5.8177643,100
RR034H_317_HeLaa_S318,2056855,Acidovorax,Acidovorax sp. HMWF018,,0,0,-100,8,7.7570191,100
RR034H_317_HeLaa_S318,2057741,Bradyrhizobium,Bradyrhizobium sp. SK17,,33,31.9977039,100,5,4.848137,100
RR034H_317_HeLaa_S318,2079793,Aeromicrobium,Aeromicrobium sp. 592,,6,5.8177643,100,0,0,-100
RR034H_317_HeLaa_S318,2116657,Pulveribacter,Melaminivora sp. SC2-7,,0,0,-100,6,5.8177643,100
RR034H_317_HeLaa_S318,2126319,Variovorax,Variovorax sp. PMC12,,2,1.9392548,100,1,0.9696274,100
RR034H_317_HeLaa_S318,2133945,Bradyrhizobium,Bradyrhizobium sp. MOS004,,0,0,-100,13,12.6051561,100
RR034H_317_HeLaa_S318,2135485,Sphingomonas,Sphingomonas sp. CF311,,0,0,-100,5,4.848137,100
RR034H_317_HeLaa_S318,2135721,Pelomonas,Pelomonas sp. BT06,,0,0,-100,8,7.7570191,100
RR034H_317_HeLaa_S318,2201272,Comamonas,Comamonas sp. lk,,0,0,-100,2,1.9392548,100
RR034H_317_HeLaa_S318,2219696,Sphingomonas,Sphingomonas sp. FARSPH,,1,0.9696274,100,0,0,-100
RR034H_317_HeLaa_S318,2282170,Kordia,Kordia sp. SMS9,,1,0.9696274,100,0,0,-100
RR034H_317_HeLaa_S318,2282523,Methylorubrum,Methylorubrum,,10,9.6962739,100,8,7.7570191,100
RR034H_317_HeLaa_S318,2283195,Ornithinimicrobium,Ornithinimicrobium sp. AMA3305,,2,1.9392548,100,0,0,-100
RR034H_317_HeLaa_S318,2291815,Deminuibacter,Chitinophagaceae bacterium K23C18032701,,0,0,-100,8,7.7570191,100
RR034H_317_HeLaa_S318,2292410,"",Vector pAAV-hSyn1-FLEX-GAP43-GCaMP6s-P2A-mRuby3,,995,964.7792546,100,0,0,-100
RR034H_316_HeLaa_S317,20,Phenylobacterium,Phenylobacterium,,2,2.74371,-0.0853233,7,9.6029852,0.0176541
RR034H_316_HeLaa_S317,22,Shewanella,Shewanella,,0,0,-100,1,1.371855,-0.1506146
RR034H_316_HeLaa_S317,50,Chondromyces,Chondromyces,,1,1.371855,2.9019429,0,0,-100
RR034H_316_HeLaa_S317,52,Chondromyces,Chondromyces crocatus,,1,1.371855,3.0066576,0,0,-100
RR034H_316_HeLaa_S317,68,Lysobacter,Lysobacter,,5,6.8592751,0.0375195,0,0,-100
RR034H_316_HeLaa_S317,75,Caulobacter,Caulobacter,,4,5.4874201,-0.2750327,9,12.3466952,-0.2618519
RR034H_316_HeLaa_S317,88,Leptothrix,Leptothrix,,4,5.4874201,-0.2595453,0,0,-100
RR034H_316_HeLaa_S317,191,Azospirillum,Azospirillum,,5,6.8592751,0.13642,4,5.4874201,-0.0687224
RR034H_316_HeLaa_S317,192,Azospirillum,Azospirillum brasilense,,0,0,-100,4,5.4874201,3.3905921
RR034H_316_HeLaa_S317,222,Achromobacter,Achromobacter,,12,16.4622603,-0.16262,6,8.2311301,-0.233269
RR034H_316_HeLaa_S317,234,Brucella,Brucella,,1,1.371855,0.0145387,0,0,-100
RR034H_316_HeLaa_S317,237,Flavobacterium,Flavobacterium,,0,0,-100,1,1.371855,-0.1598335
RR034H_316_HeLaa_S317,262,Francisella,Francisella,,0,0,-100,107,146.7884874,99
RR034H_316_HeLaa_S317,263,Francisella,Francisella tularensis,,0,0,-100,107,146.7884874,99
RR034H_316_HeLaa_S317,265,Paracoccus,Paracoccus,,2,2.74371,-0.289631,0,0,-100
RR034H_316_HeLaa_S317,283,Comamonas,Comamonas,,24,32.9245205,-0.1001793,117,160.5070376,0.2185206
RR034H_316_HeLaa_S317,285,Comamonas,Comamonas testosteroni,,10,13.7185502,-0.1210415,61,83.6831564,0.25514
RR034H_316_HeLaa_S317,286,Pseudomonas,Pseudomonas,,96,131.6980821,-0.1615203,76,104.2609817,-0.1844571
RR034H_316_HeLaa_S317,287,Pseudomonas,Pseudomonas aeruginosa,,49,67.2208961,0.0593083,59,80.9394463,0.4386627
RR034H_316_HeLaa_S317,292,Burkholderia,Burkholderia cepacia,,4,5.4874201,-0.0323312,10,13.7185502,0.5656631
RR034H_316_HeLaa_S317,294,Pseudomonas,Pseudomonas fluorescens,,6,8.2311301,-0.126971,3,4.1155651,-0.1243492
RR034H_316_HeLaa_S317,303,Pseudomonas,Pseudomonas putida,,4,5.4874201,-0.1673477,0,0,-100
RR034H_316_HeLaa_S317,305,Ralstonia,Ralstonia solanacearum,,10,13.7185502,-0.2259656,9,12.3466952,-0.1720229
RR034H_316_HeLaa_S317,317,Pseudomonas,Pseudomonas syringae,,0,0,-100,2,2.74371,-0.0401123
RR034H_316_HeLaa_S317,329,Ralstonia,Ralstonia pickettii,,31,42.5275057,-0.2394237,31,42.5275057,-0.1500059
RR034H_316_HeLaa_S317,338,Xanthomonas,Xanthomonas,,7,9.6029852,-0.1652143,1,1.371855,-0.2996342
RR034H_316_HeLaa_S317,357,Agrobacterium,Agrobacterium,,2,2.74371,-0.1666893,1,1.371855,-0.2679246
RR034H_316_HeLaa_S317,374,Bradyrhizobium,Bradyrhizobium,,92,126.2106621,-0.2542253,71,97.4017066,-0.2755604
RR034H_316_HeLaa_S317,375,Bradyrhizobium,Bradyrhizobium japonicum,,5,6.8592751,-0.2725259,3,4.1155651,-0.1221443
RR034H_316_HeLaa_S317,376,Bradyrhizobium,Bradyrhizobium sp.,,1,1.371855,-0.2884391,0,0,-100
RR034H_316_HeLaa_S317,379,Rhizobium,Rhizobium,,10,13.7185502,-0.1454278,4,5.4874201,-0.1946005
RR034H_316_HeLaa_S317,384,Rhizobium,Rhizobium leguminosarum,,2,2.74371,0.0597392,0,0,-100
RR034H_316_HeLaa_S317,407,Methylobacterium,Methylobacterium,,13,17.8341153,-0.3140443,9,12.3466952,-0.294777
RR034H_316_HeLaa_S317,408,Methylorubrum,Methylorubrum extorquens,,1,1.371855,-0.2959852,3,4.1155651,-0.2415515
RR034H_316_HeLaa_S317,413,Methylococcus,Methylococcus,,4,5.4874201,5.2471869,0,0,-100
RR034H_316_HeLaa_S317,414,Methylococcus,Methylococcus capsulatus,,4,5.4874201,5.258332,0,0,-100
RR034H_316_HeLaa_S317,434,Acetobacter,Acetobacter,,2,2.74371,0.0764665,0,0,-100
RR034H_316_HeLaa_S317,469,Acinetobacter,Acinetobacter,,2,2.74371,-0.1329517,4349,5966.1974922,0.3574096
RR034H_316_HeLaa_S317,470,Acinetobacter,Acinetobacter baumannii,,0,0,-100,4331,5941.5041018,18.3232162
RR034H_316_HeLaa_S317,517,Bordetella,Bordetella,,18,24.6933904,0.1456887,6,8.2311301,-0.1180701
RR034H_316_HeLaa_S317,518,"",Bordetella bronchiseptica,,8,10.9748402,3.0057003,5,6.8592751,1.837665
RR034H_316_HeLaa_S317,520,Bordetella,Bordetella pertussis,,0,0,-100,1,1.371855,-0.0549712
RR034H_316_HeLaa_S317,532,Beijerinckia,Beijerinckia,,0,0,-100,7,9.6029852,4.9723316
RR034H_316_HeLaa_S317,535,Chromobacterium,Chromobacterium,,6,8.2311301,0.3690732,1,1.371855,-0.2636969
RR034H_316_HeLaa_S317,536,Chromobacterium,Chromobacterium violaceum,,5,6.8592751,0.5905112,1,1.371855,-0.2574586
RR034H_316_HeLaa_S317,544,Citrobacter,Citrobacter,,13,17.8341153,1.5856942,4,5.4874201,1.1352635
RR034H_316_HeLaa_S317,545,Citrobacter,Citrobacter koseri,,8,10.9748402,12.7405841,0,0,-100
RR034H_316_HeLaa_S317,546,Citrobacter,Citrobacter freundii,,0,0,-100,2,2.74371,3.8881953
RR034H_316_HeLaa_S317,547,Enterobacter,Enterobacter,,0,0,-100,1,1.371855,-0.1728282
RR034H_316_HeLaa_S317,550,Enterobacter,Enterobacter cloacae,,0,0,-100,1,1.371855,-0.1485966
RR034H_316_HeLaa_S317,553,Pantoea,Pantoea ananatis,,3,4.1155651,11.6481234,0,0,-100
RR034H_316_HeLaa_S317,561,Escherichia,Escherichia,,387,530.9078937,13.6132947,357,489.752243,13.4080659
RR034H_316_HeLaa_S317,562,"",Escherichia coli,,387,530.9078937,16.1149171,357,489.752243,14.0549382
RR034H_316_HeLaa_S317,570,Klebsiella,Klebsiella,,7,9.6029852,0.1440258,17,23.3215354,0.1562298
RR034H_316_HeLaa_S317,573,Klebsiella,Klebsiella pneumoniae,,1,1.371855,-0.0305423,17,23.3215354,0.3818646
RR034H_316_HeLaa_S317,581,Morganella,Morganella,,0,0,-100,1,1.371855,6.1193189
RR034H_316_HeLaa_S317,582,Morganella,Morganella morganii,,0,0,-100,1,1.371855,7.7253957
RR034H_316_HeLaa_S317,586,Providencia,Providencia,,4961,6805.7727659,99,0,0,-100
RR034H_316_HeLaa_S317,587,Providencia,Providencia rettgeri,,4961,6805.7727659,99,0,0,-100
RR034H_316_HeLaa_S317,590,Salmonella,Salmonella,,0,0,-100,6,8.2311301,0.2826187
RR034H_316_HeLaa_S317,613,Serratia,Serratia,,7,9.6029852,0.8088069,3,4.1155651,-0.0373098
RR034H_316_HeLaa_S317,620,Shigella,Shigella,,0,0,-100,25,34.2963756,0.8488348
RR034H_316_HeLaa_S317,623,Shigella,Shigella flexneri,,0,0,-100,12,16.4622603,17.796292
RR034H_316_HeLaa_S317,624,Shigella,Shigella sonnei,,0,0,-100,13,17.8341153,0.5827144
RR034H_316_HeLaa_S317,642,Aeromonas,Aeromonas,,2,2.74371,-0.168439,0,0,-100
RR034H_316_HeLaa_S317,657,Photobacterium,Photobacterium,,5,6.8592751,39.5150876,0,0,-100
RR034H_316_HeLaa_S317,662,Vibrio,Vibrio,,0,0,-100,8,10.9748402,-0.1245097
RR034H_316_HeLaa_S317,670,Vibrio,Vibrio parahaemolyticus,,0,0,-100,8,10.9748402,0.146663
RR034H_316_HeLaa_S317,780,Rickettsia,Rickettsia,,2,2.74371,13.475441,0,0,-100
RR034H_316_HeLaa_S317,810,Chlamydia,Chlamydia,,2,2.74371,36.4291159,0,0,-100
RR034H_316_HeLaa_S317,838,Prevotella,Prevotella,,0,0,-100,1,1.371855,-0.3808772
RR034H_316_HeLaa_S317,872,Desulfovibrio,Desulfovibrio,,1,1.371855,1.0410818,0,0,-100
RR034H_316_HeLaa_S317,926,Thiomonas,Thiomonas intermedia,,1,1.371855,-0.1695748,0,0,-100
RR034H_316_HeLaa_S317,963,Herbaspirillum,Herbaspirillum,,1,1.371855,-0.205343,2,2.74371,-0.1780537
RR034H_316_HeLaa_S317,1016,Capnocytophaga,Capnocytophaga,,1,1.371855,-0.1190707,0,0,-100
RR034H_316_HeLaa_S317,1019,Capnocytophaga,Capnocytophaga sputigena,,1,1.371855,91.0964649,0,0,-100
RR034H_316_HeLaa_S317,1033,Afipia,Afipia,,1,1.371855,-0.2928966,8,10.9748402,-0.2252632
RR034H_316_HeLaa_S317,1060,Rhodobacter,Rhodobacter,,2,2.74371,0.0056097,0,0,-100
RR034H_316_HeLaa_S317,1142,Synechocystis,Synechocystis,,5,6.8592751,34.7198497,0,0,-100
RR034H_316_HeLaa_S317,1148,Synechocystis,Synechocystis sp. PCC 6803,,5,6.8592751,99,0,0,-100
RR034H_316_HeLaa_S317,1203,Scytonema,Scytonema,,1,1.371855,0.2644687,0,0,-100
RR034H_316_HeLaa_S317,1279,Staphylococcus,Staphylococcus,,2,2.74371,-0.3219358,8,10.9748402,-0.2833114
RR034H_316_HeLaa_S317,1280,"",Staphylococcus aureus,,0,0,-100,5,6.8592751,-0.2227561
RR034H_316_HeLaa_S317,1282,Staphylococcus,Staphylococcus epidermidis,,2,2.74371,-0.2750302,0,0,-100
RR034H_316_HeLaa_S317,1298,Deinococcus,Deinococcus,,1,1.371855,-0.2961129,0,0,-100
RR034H_316_HeLaa_S317,1301,Streptococcus,Streptococcus,,0,0,-100,5,6.8592751,-0.2058141
RR034H_316_HeLaa_S317,1328,Streptococcus,Streptococcus anginosus,,0,0,-100,5,6.8592751,-0.1247171
RR034H_316_HeLaa_S317,1386,Bacillus,Bacillus,,1,1.371855,-0.3428787,0,0,-100
RR034H_316_HeLaa_S317,1578,Lactobacillus,Lactobacillus,,0,0,-100,8,10.9748402,-0.2472154
RR034H_316_HeLaa_S317,1663,Arthrobacter,Arthrobacter,,7,9.6029852,0.0886946,1,1.371855,-0.2484667
RR034H_316_HeLaa_S317,1678,Bifidobacterium,Bifidobacterium,,4,5.4874201,0.0328054,0,0,-100
RR034H_316_HeLaa_S317,1707,Cellulomonas,Cellulomonas,,4,5.4874201,0.089745,0,0,-100
RR034H_316_HeLaa_S317,1716,Corynebacterium,Corynebacterium,,5,6.8592751,-0.2527885,0,0,-100
RR034H_316_HeLaa_S317,1717,Corynebacterium,Corynebacterium diphtheriae,,1,1.371855,0.411594,0,0,-100
RR034H_316_HeLaa_S317,1747,Cutibacterium,Cutibacterium acnes,,22,30.1808105,0.0058346,21,28.8089555,0.8124274
RR034H_316_HeLaa_S317,1763,Mycobacterium,Mycobacterium,,3,4.1155651,-0.2314118,3,4.1155651,-0.3568538
RR034H_316_HeLaa_S317,1772,Mycolicibacterium,Mycolicibacterium smegmatis,,10,13.7185502,5.0834942,0,0,-100
RR034H_316_HeLaa_S317,1813,Amycolatopsis,Amycolatopsis,,1,1.371855,-0.0407291,0,0,-100
RR034H_316_HeLaa_S317,1817,Nocardia,Nocardia,,2,2.74371,0.257062,0,0,-100
RR034H_316_HeLaa_S317,1827,Rhodococcus,Rhodococcus,,27,37.0400856,-0.150579,10,13.7185502,-0.2972592
RR034H_316_HeLaa_S317,1833,Rhodococcus,Rhodococcus erythropolis,,0,0,-100,2,2.74371,-0.1095099
RR034H_316_HeLaa_S317,1839,Nocardioides,Nocardioides,,3,4.1155651,-0.1662684,0,0,-100
RR034H_316_HeLaa_S317,1854,Frankia,Frankia,,5,6.8592751,2.2092342,0,0,-100
RR034H_316_HeLaa_S317,1865,Actinoplanes,Actinoplanes,,1,1.371855,-0.0537377,0,0,-100
RR034H_316_HeLaa_S317,1873,Micromonospora,Micromonospora,,3,4.1155651,0.3924277,0,0,-100
RR034H_316_HeLaa_S317,1883,Streptomyces,Streptomyces,,46,63.105331,2.8934081,1,1.371855,-0.3697004
RR034H_316_HeLaa_S317,1886,Streptomyces,Streptomyces albidoflavus,,1,1.371855,100,0,0,-100
RR034H_316_HeLaa_S317,1930,Streptomyces,Streptomyces scabiei,,1,1.371855,3.5497121,0,0,-100
RR034H_316_HeLaa_S317,2040,Aeromicrobium,Aeromicrobium,,4,5.4874201,2.1399129,0,0,-100
RR034H_316_HeLaa_S317,2063,Kitasatospora,Kitasatospora,,5,6.8592751,5.52769,0,0,-100
RR034H_316_HeLaa_S317,2295,Desulfobacterium,Desulfobacterium,,0,0,-100,4,5.4874201,0.07668
RR034H_316_HeLaa_S317,2701,Gardnerella,Gardnerella,,0,0,-100,3,4.1155651,0.1417566
RR034H_316_HeLaa_S317,2702,Gardnerella,Gardnerella vaginalis,,0,0,-100,3,4.1155651,0.1949073
RR034H_316_HeLaa_S317,2742,Marinobacter,Marinobacter,,1,1.371855,0.2607834,0,0,-100
RR034H_316_HeLaa_S317,2745,Halomonas,Halomonas,,2,2.74371,-0.0175928,3,4.1155651,-0.0865633
RR034H_316_HeLaa_S317,3217,Physcomitrella,Physcomitrella,,5,6.8592751,99,0,0,-100
RR034H_316_HeLaa_S317,3218,Physcomitrella,Physcomitrella patens,,5,6.8592751,99,0,0,-100
RR034H_316_HeLaa_S317,3337,Pinus,Pinus,,25,34.2963756,79.8033492,13,17.8341153,99
RR034H_316_HeLaa_S317,3346,Pinus,Pinus pinea,,6,8.2311301,100,0,0,-100
RR034H_316_HeLaa_S317,3350,Pinus,Pinus thunbergii,,2,2.74371,100,6,8.2311301,100
RR034H_316_HeLaa_S317,3352,Pinus,Pinus taeda,,4,5.4874201,13.245413,0,0,-100
RR034H_316_HeLaa_S317,3603,Vitis,Vitis,,7,9.6029852,99,0,0,-100
RR034H_316_HeLaa_S317,3633,Gossypium,Gossypium,,1,1.371855,2.3550894,0,0,-100
RR034H_316_HeLaa_S317,3635,Gossypium,Gossypium hirsutum,,1,1.371855,2.35999,0,0,-100
RR034H_316_HeLaa_S317,3640,Theobroma,Theobroma,,2,2.74371,37.2850354,0,0,-100
RR034H_316_HeLaa_S317,3641,Theobroma,Theobroma cacao,,2,2.74371,37.2850354,0,0,-100
RR034H_316_HeLaa_S317,3660,Cucurbita,Cucurbita,,1,1.371855,28.0549643,0,0,-100
RR034H_316_HeLaa_S317,3705,Brassica,Brassica,,3,4.1155651,16.3282059,0,0,-100
RR034H_316_HeLaa_S317,3708,Brassica,Brassica napus,,1,1.371855,26.1140558,0,0,-100
RR034H_316_HeLaa_S317,3711,Brassica,Brassica rapa,,1,1.371855,18.4908564,0,0,-100
RR034H_316_HeLaa_S317,3712,Brassica,Brassica oleracea,,1,1.371855,23.7443615,0,0,-100
RR034H_316_HeLaa_S317,3817,Arachis,Arachis,,1,1.371855,-0.107613,0,0,-100
RR034H_316_HeLaa_S317,3818,Arachis,Arachis hypogaea,,1,1.371855,7.1221988,0,0,-100
RR034H_316_HeLaa_S317,3846,Glycine,Glycine,,4,5.4874201,15.2704593,0,0,-100
RR034H_316_HeLaa_S317,3847,Glycine,Glycine max,,4,5.4874201,16.1722566,0,0,-100
RR034H_316_HeLaa_S317,3913,Vigna,Vigna,,2,2.74371,12.472137,0,0,-100
RR034H_316_HeLaa_S317,3914,Vigna,Vigna angularis,,1,1.371855,6.1431117,0,0,-100
RR034H_316_HeLaa_S317,3987,Ricinus,Ricinus,,0,0,-100,19,26.0652454,13.2768318
RR034H_316_HeLaa_S317,3988,Ricinus,Ricinus communis,,0,0,-100,19,26.0652454,13.2768318
RR034H_316_HeLaa_S317,4005,Linum,Linum,,2,2.74371,100,0,0,-100
RR034H_316_HeLaa_S317,4006,Linum,Linum usitatissimum,,2,2.74371,100,0,0,-100
RR034H_316_HeLaa_S317,4081,Solanum,Solanum lycopersicum,,1,1.371855,0.9377884,4958,6801.6572009,99
RR034H_316_HeLaa_S317,4107,Solanum,Solanum,,9,12.3466952,8.9413055,4958,6801.6572009,99
RR034H_316_HeLaa_S317,4119,Ipomoea,Ipomoea,,9,12.3466952,99,0,0,-100
RR034H_316_HeLaa_S317,4480,Aegilops,Aegilops,,4,5.4874201,1.6286487,0,0,-100
RR034H_316_HeLaa_S317,4564,Triticum,Triticum,,7,9.6029852,8.4160172,0,0,-100
RR034H_316_HeLaa_S317,4565,Triticum,Triticum aestivum,,5,6.8592751,5.9728824,0,0,-100
RR034H_316_HeLaa_S317,4575,Zea,Zea,,2,2.74371,0.2819553,0,0,-100
RR034H_316_HeLaa_S317,4577,Zea,Zea mays,,2,2.74371,0.3339179,0,0,-100
RR034H_316_HeLaa_S317,4614,Ananas,Ananas,,5,6.8592751,0.7331261,0,0,-100
RR034H_316_HeLaa_S317,4615,Ananas,Ananas comosus,,5,6.8592751,0.7475692,0,0,-100
RR034H_316_HeLaa_S317,4640,Musa,Musa,,5,6.8592751,98.707485,0,0,-100
RR034H_316_HeLaa_S317,4641,Musa,Musa acuminata,,5,6.8592751,99,0,0,-100
RR034H_316_HeLaa_S317,5052,Aspergillus,Aspergillus,,1,1.371855,-0.2927881,1,1.371855,-0.1732383
RR034H_316_HeLaa_S317,5206,Cryptococcus,Cryptococcus,,1,1.371855,-0.03552,0,0,-100
RR034H_316_HeLaa_S317,5286,Rhodotorula,Rhodotorula toruloides,,1,1.371855,0.6152907,0,0,-100
RR034H_316_HeLaa_S317,5506,Fusarium,Fusarium,,1,1.371855,-0.1161793,12,16.4622603,5.3629083
RR034H_316_HeLaa_S317,5533,Rhodotorula,Rhodotorula,,2,2.74371,0.0992375,0,0,-100
RR034H_316_HeLaa_S317,5543,Trichoderma,Trichoderma,,6,8.2311301,1.9653571,0,0,-100
RR034H_316_HeLaa_S317,5583,Exophiala,Exophiala,,2,2.74371,0.2050947,0,0,-100
RR034H_316_HeLaa_S317,5658,Leishmania,Leishmania,,4,5.4874201,47.6366079,0,0,-100
RR034H_316_HeLaa_S317,5820,Plasmodium,Plasmodium,,3,4.1155651,1.91805,0,0,-100
RR034H_316_HeLaa_S317,6237,Caenorhabditis,Caenorhabditis,,3,4.1155651,1.732524,0,0,-100
RR034H_316_HeLaa_S317,6239,Caenorhabditis,Caenorhabditis elegans,,3,4.1155651,99,0,0,-100
RR034H_316_HeLaa_S317,6564,Crassostrea,Crassostrea,,2,2.74371,27.0459592,0,0,-100
RR034H_316_HeLaa_S317,6668,Daphnia,Daphnia,,0,0,-100,2,2.74371,-0.1512313
RR034H_316_HeLaa_S317,6849,Limulus,Limulus,,1,1.371855,99,0,0,-100
RR034H_316_HeLaa_S317,6850,Limulus,Limulus polyphemus,,1,1.371855,99,0,0,-100
RR034H_316_HeLaa_S317,7028,Acyrthosiphon,Acyrthosiphon,,1,1.371855,0.6298115,0,0,-100
RR034H_316_HeLaa_S317,7029,Acyrthosiphon,Acyrthosiphon pisum,,1,1.371855,0.6298115,0,0,-100
RR034H_316_HeLaa_S317,7174,Culex,Culex,,22,30.1808105,20.5922091,0,0,-100
RR034H_316_HeLaa_S317,7176,Culex,Culex quinquefasciatus,,22,30.1808105,20.5922091,0,0,-100
RR034H_316_HeLaa_S317,7215,Drosophila,Drosophila,,15,20.5778253,4.4736322,0,0,-100
RR034H_316_HeLaa_S317,7227,Drosophila,Drosophila melanogaster,,1,1.371855,0.977005,0,0,-100
RR034H_316_HeLaa_S317,7459,Apis,Apis,,5,6.8592751,99,0,0,-100
RR034H_316_HeLaa_S317,7463,Apis,Apis florea,,5,6.8592751,99,0,0,-100
RR034H_316_HeLaa_S317,10509,Mastadenovirus,Mastadenovirus,,2,2.74371,30.6285927,1,1.371855,23.2102206
RR034H_316_HeLaa_S317,10566,"",Human papillomavirus,,0,0,-100,4,5.4874201,99
RR034H_316_HeLaa_S317,10663,Tequatrovirus,T4virus,,8,10.9748402,100,8,10.9748402,99
RR034H_316_HeLaa_S317,10665,T4virus,Escherichia virus T4,,8,10.9748402,100,4,5.4874201,100
RR034H_316_HeLaa_S317,12916,Acidovorax,Acidovorax,,65,89.1705765,0.3539323,62,85.0550114,0.3824283
RR034H_316_HeLaa_S317,12960,Azoarcus,Azoarcus,,6,8.2311301,-0.0094212,0,0,-100
RR034H_316_HeLaa_S317,13134,Magnetospirillum,Magnetospirillum,,4,5.4874201,1.3649675,1,1.371855,-0.1449901
RR034H_316_HeLaa_S317,13687,Sphingomonas,Sphingomonas,,59,80.9394463,-0.1166416,38,52.1304908,-0.1998741
RR034H_316_HeLaa_S317,13690,Sphingobium,Sphingobium yanoikuyae,,3,4.1155651,1.0633947,0,0,-100
RR034H_316_HeLaa_S317,28065,Rhodoferax,Rhodoferax,,3,4.1155651,-0.2461102,1,1.371855,-0.2570342
RR034H_316_HeLaa_S317,28067,Rubrivivax,Rubrivivax,,7,9.6029852,-0.2480652,1,1.371855,-0.246329
RR034H_316_HeLaa_S317,28068,Rubrivivax,Rubrivivax gelatinosus,,7,9.6029852,-0.2479133,1,1.371855,-0.0119516
RR034H_316_HeLaa_S317,28077,Nitrospirillum,Nitrospirillum amazonense,,5,6.8592751,1.195189,0,0,-100
RR034H_316_HeLaa_S317,28095,Burkholderia,Burkholderia gladioli,,8,10.9748402,0.5649379,0,0,-100
RR034H_316_HeLaa_S317,28100,Phyllobacterium,Phyllobacterium,,4,5.4874201,8.4159697,4,5.4874201,0.8604012
RR034H_316_HeLaa_S317,28101,Phyllobacterium,Phyllobacterium myrsinacearum,,0,0,-100,4,5.4874201,100
RR034H_316_HeLaa_S317,28105,Sinorhizobium,Sinorhizobium,,7,9.6029852,0.2706068,0,0,-100
RR034H_316_HeLaa_S317,28141,Cronobacter,Cronobacter sakazakii,,2,2.74371,5.8641182,1,1.371855,5.9935695
RR034H_316_HeLaa_S317,28231,Geobacter,Geobacter,,1,1.371855,0.5343183,0,0,-100
RR034H_316_HeLaa_S317,28450,Burkholderia,Burkholderia pseudomallei,,2,2.74371,-0.1756407,2,2.74371,-0.2153713
RR034H_316_HeLaa_S317,28526,Solanum,Solanum pennellii,,8,10.9748402,99,0,0,-100
RR034H_316_HeLaa_S317,28901,Salmonella,Salmonella enterica,,0,0,-100,6,8.2311301,0.2966113
RR034H_316_HeLaa_S317,29448,Bradyrhizobium,Bradyrhizobium elkanii,,0,0,-100,11,15.0904052,-0.2502731
RR034H_316_HeLaa_S317,29449,Rhizobium,Rhizobium etli,,1,1.371855,0.2451043,0,0,-100
RR034H_316_HeLaa_S317,29487,Photorhabdus,Photorhabdus,,1,1.371855,64.5159999,0,0,-100
RR034H_316_HeLaa_S317,29580,Janthinobacterium,Janthinobacterium,,6,8.2311301,0.1123968,0,0,-100
RR034H_316_HeLaa_S317,29760,Vitis,Vitis vinifera,,7,9.6029852,99,0,0,-100
RR034H_316_HeLaa_S317,32002,Achromobacter,Achromobacter denitrificans,,4,5.4874201,0.2606133,2,2.74371,1.6017538
RR034H_316_HeLaa_S317,32008,Burkholderia,Burkholderia,,114,156.3914725,0.2891932,74,101.5172717,0.0750919
RR034H_316_HeLaa_S317,32012,Thiomonas,Thiomonas,,1,1.371855,-0.2480443,2,2.74371,-0.1346271
RR034H_316_HeLaa_S317,32013,Comamonas,Comamonas terrigena,,0,0,-100,3,4.1155651,2.6193669
RR034H_316_HeLaa_S317,33057,Thauera,Thauera,,7,9.6029852,-0.1117672,0,0,-100
